video_title,bvid,comment,comment_time,like_count,reply_count,comment_clean,tokens,tokens_str,sentiment_score,sentiment_label,cluster,x_2d,y_2d
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,我面到了一个大小周的外贸跟单工作，大小周，每天要加班的晚上九点，底薪5500，每个月加班费固定1000，除了休息的前一天不用加班，其他时间每天都要上11个小时，也不知道要不要去了。而且我现在是大专，专升本肯定是不行了，不知道去搞个非全日制的本科学历还有没有用,2026-05-08 12:34:50,4,0,我面到了一个大小周的外贸跟单工作，大小周，每天要加班的晚上九点，底薪5500，每个月加班费固定1000，除了休息的前一天不用加班，其他时间每天都要上11个小时，也不知道要不要去了。而且我现在是大专，专升本肯定是不行了，不知道去搞个非全日制的本科学历还有没有用,"['我面', '大小', '外贸', '跟单', '工作', '大小', '每天', '加班', '晚上', '九点', '底薪', '5500', '每个', '加班费', '固定', '1000', '除了', '休息', '前一天', '不用', '加班', '其他', '时间', '每天', '11', '小时', '知道', '大专', '专升本', '知道', '非全日制', '本科学历']",我面 大小 外贸 跟单 工作 大小 每天 加班 晚上 九点 底薪 5500 每个 加班费 固定 1000 除了 休息 前一天 不用 加班 其他 时间 每天 11 小时 知道 大专 专升本 知道 非全日制 本科学历,8.416439367531225e-05,负面,3,0.16851420474210843,-0.10283558386743322
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,光说别躺平，工作岗位都没有，摆明了让年轻人进厂，开摆，我摆不就是了,2026-05-19 18:11:15,1,0,光说别躺平，工作岗位都没有，摆明了让年轻人进厂，开摆，我摆不就是了,"['光说', '躺平', '工作岗位', '摆明', '年轻人', '进厂', '开摆']",光说 躺平 工作岗位 摆明 年轻人 进厂 开摆,0.2733419376229801,负面,0,0.07134228649712097,-0.06191514091492565
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,进厂😭。进厂又12小时、两班倒……😭苦也……,2026-05-02 18:12:31,17,0,进厂 。进厂又12小时、两班倒 苦也,"['进厂', '进厂', '12', '小时', '两班']",进厂 进厂 12 小时 两班,0.09256600147416172,负面,0,0.12082568310857986,-0.10186054422270714
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,"不要老是比较利弊
比利时，是一个欧洲国家
利弊相比时，哔哩哔哩
弊少于利，多利是一只克隆羊
利少于弊，多弊 is free 
弊利祠下，一片神鸦社鼓
但也不能不考虑利弊
当只考虑一件事情的弊，可利呢，是原神角色
当只考虑一件事情的利，可弊呢，已经坠机了",2026-05-03 02:31:09,8,2,不要老是比较利弊 比利时，是一个欧洲国家 利弊相比时，哔哩哔哩 弊少于利，多利是一只克隆羊 利少于弊，多弊 is free 弊利祠下，一片神鸦社鼓 但也不能不考虑利弊 当只考虑一件事情的弊，可利呢，是原神角色 当只考虑一件事情的利，可弊呢，已经坠机了,"['老是', '利弊', '比利时', '欧洲', '国家', '利弊', '相比', '哔哩', '哔哩', '少于', '多利', '一只', '克隆羊', '少于', '多弊', 'is', 'free', '弊利祠', '一片', '神鸦', '社鼓', '不能不', '考虑', '利弊', '考虑', '一件', '事情', '可利', '原神', '角色', '考虑', '一件', '事情', '可弊', '已经', '坠机']",老是 利弊 比利时 欧洲 国家 利弊 相比 哔哩 哔哩 少于 多利 一只 克隆羊 少于 多弊 is free 弊利祠 一片 神鸦 社鼓 不能不 考虑 利弊 考虑 一件 事情 可利 原神 角色 考虑 一件 事情 可弊 已经 坠机,0.9694036977585015,正面,0,0.039364283445287,-0.02301883243582418
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,人口再生产都做不到了，以后什么地域场景很难想象,2026-05-16 12:19:00,17,11,人口再生产都做不到了，以后什么地域场景很难想象,"['人口', '再生产', '不到', '地域', '场景', '很难', '想象']",人口 再生产 不到 地域 场景 很难 想象,0.6563034330797911,正面,0,0.07045385737163692,-0.0048578288369780275
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,97年30了还愁失业呢，现在也是被剥削的工作还没地跑,2026-05-09 11:21:10,2,0,97年30了还愁失业呢，现在也是被剥削的工作还没地跑,"['97', '30', '失业', '剥削', '工作', '没地']",97 30 失业 剥削 工作 没地,0.5202482270240228,中性,2,0.23481467399978362,0.1417538807876746
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,找到一个工作拼死拼活废掉半条命，考证的意义在于多一个证，而改变不了实际,2026-05-13 22:44:41,3,0,找到一个工作拼死拼活废掉半条命，考证的意义在于多一个证，而改变不了实际,"['找到', '工作', '拼死拼活', '废掉', '半条命', '考证', '意义', '在于', '改变', '不了', '实际']",找到 工作 拼死拼活 废掉 半条命 考证 意义 在于 改变 不了 实际,0.45639595595722293,中性,2,0.19161008452576872,0.12365235542574562
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,毕业回家后耍了一年，前天去县城问了一下教培，月薪2000，干个啥嘞,2026-05-18 20:16:10,1,0,毕业回家后耍了一年，前天去县城问了一下教培，月薪2000，干个啥嘞,"['毕业', '回家', '一年', '前天', '县城', '一下', '教培', '月薪', '2000', '干个']",毕业 回家 一年 前天 县城 一下 教培 月薪 2000 干个,0.1601957279592532,负面,0,0.14440909327104504,-0.019667655736281504
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,重庆找不到工作，校招宁波进厂，合同有问题没签跑了，到了苏州，3.5K大小周，还在找房子，这边房价太高了，带独卫的要1200左右，单间也要800-1000[大哭],2026-05-03 12:48:04,27,17,重庆找不到工作，校招宁波进厂，合同有问题没签跑了，到了苏州，3 5K大小周，还在找房子，这边房价太高了，带独卫的要1200左右，单间也要800 1000,"['重庆', '不到', '工作', '校招', '宁波', '进厂', '合同', '问题', '没签', '苏州', '5K', '大小', '房子', '这边', '房价', '太高', '独卫', '1200', '左右', '单间', '800', '1000']",重庆 不到 工作 校招 宁波 进厂 合同 问题 没签 苏州 5K 大小 房子 这边 房价 太高 独卫 1200 左右 单间 800 1000,0.0014100309898545937,负面,2,0.17373377330592973,0.022596135077856908
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,其实咱们社会已经给了很多保底工作了，钱这东西说白了只是看你自己愿不愿意去赚。我自己是开游戏俱乐部的，来来往往底下带的人很多就像你们说的没钱没学历、同样也是游戏小白，那怎么办呢？我给他们算过账。合租房拉条宽带，租台电脑一个月不会超过1500的开销，现在三角洲和瓦这么火，你不说专职陪陪了，一个月再不济给人跑刀也能赚到3000啊，如果打游戏都觉得累坚持不下去了，那我不觉得你去社会上能找到啥工作能坚持下来的,2026-05-13 12:43:04,12,3,其实咱们社会已经给了很多保底工作了，钱这东西说白了只是看你自己愿不愿意去赚。我自己是开游戏俱乐部的，来来往往底下带的人很多就像你们说的没钱没学历、同样也是游戏小白，那怎么办呢？我给他们算过账。合租房拉条宽带，租台电脑一个月不会超过1500的开销，现在三角洲和瓦这么火，你不说专职陪陪了，一个月再不济给人跑刀也能赚到3000啊，如果打游戏都觉得累坚持不下去了，那我不觉得你去社会上能找到啥工作能坚持下来的,"['咱们', '社会', '已经', '很多', '保底', '工作', '东西', '说白了', '自己', '愿不愿意', '自己', '游戏', '俱乐部', '来来往往', '底下', '很多', '学历', '同样', '游戏', '小白', '怎么办', '过账', '合租房', '拉条', '宽带', '租台', '电脑', '一个月', '超过', '1500', '开销', '三角洲', '专职', '陪陪', '一个月', '不济', '跑刀', '3000', '打游戏', '坚持', '下去', '社会', '上能', '找到', '工作', '坚持', '下来']",咱们 社会 已经 很多 保底 工作 东西 说白了 自己 愿不愿意 自己 游戏 俱乐部 来来往往 底下 很多 学历 同样 游戏 小白 怎么办 过账 合租房 拉条 宽带 租台 电脑 一个月 超过 1500 开销 三角洲 专职 陪陪 一个月 不济 跑刀 3000 打游戏 坚持 下去 社会 上能 找到 工作 坚持 下来,4.209203348870538e-06,负面,4,0.25092567874422034,-0.053544670397204085
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,你都快五千粉丝了，继续把账号做下去吧，之前能有点收益，抖音也可以做的[妙啊],2026-05-18 11:41:09,3,0,你都快五千粉丝了，继续把账号做下去吧，之前能有点收益，抖音也可以做的,"['五千', '粉丝', '继续', '账号', '下去', '有点', '收益', '抖音']",五千 粉丝 继续 账号 下去 有点 收益 抖音,0.9929312307004978,正面,0,0.033757714781027195,-0.029804237664928897
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,哎愁死了，小弟马上带专毕业，校招实习也都是些销售或者压榨劳动力的工作，月薪都不能稳定2500一天完不成任务都要干到12小时以上[tv_大哭]小弟只能拜托朋友在学校联通帮我盖个章了[tv_笑哭]就是不知道能不能找到工作，放假这几天一直在逛找工作的软件，在徐州感觉根本没有把人当人看的工作[tv_睡着],2026-05-04 20:38:18,35,7,哎愁死了，小弟马上带专毕业，校招实习也都是些销售或者压榨劳动力的工作，月薪都不能稳定2500一天完不成任务都要干到12小时以上小弟只能拜托朋友在学校联通帮我盖个章了就是不知道能不能找到工作，放假这几天一直在逛找工作的软件，在徐州感觉根本没有把人当人看的工作,"['哎愁', '小弟', '马上', '毕业', '校招', '实习', '销售', '或者', '压榨', '劳动力', '工作', '月薪', '稳定', '2500', '一天', '不成', '任务', '干到', '12', '小时', '以上', '小弟', '只能', '拜托', '朋友', '学校', '联通', '盖个', '知道', '找到', '工作', '放假', '几天', '工作', '软件', '徐州', '感觉', '根本', '当人', '工作']",哎愁 小弟 马上 毕业 校招 实习 销售 或者 压榨 劳动力 工作 月薪 稳定 2500 一天 不成 任务 干到 12 小时 以上 小弟 只能 拜托 朋友 学校 联通 盖个 知道 找到 工作 放假 几天 工作 软件 徐州 感觉 根本 当人 工作,0.4137973886583822,中性,2,0.37322353108860196,0.10096535326444807
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,"因为心理问题高考基本要废了，爸妈离婚瞒着我10多年了，去年知道这件事的时候崩溃了好久。
马上要高考了，分数只有400出头，家里钱也不多，大专读下去真的是有意义的吗。",2026-05-21 00:07:50,11,6,因为心理问题高考基本要废了，爸妈离婚瞒着我10多年了，去年知道这件事的时候崩溃了好久。 马上要高考了，分数只有400出头，家里钱也不多，大专读下去真的是有意义的吗。,"['心理', '问题', '高考', '基本', '爸妈', '离婚', '10', '多年', '去年', '知道', '这件', '时候', '崩溃', '好久', '马上', '高考', '分数', '400', '出头', '家里', '大专', '下去', '意义']",心理 问题 高考 基本 爸妈 离婚 10 多年 去年 知道 这件 时候 崩溃 好久 马上 高考 分数 400 出头 家里 大专 下去 意义,0.9941949083430975,正面,3,0.10330373069457838,-0.12522147768709938
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,我是01年的21年大专毕业后进了建筑公司，办公室工作早八晚五做六休一。有的时候忙成狗，有的时候闲的玩一天电脑。一个月4400。本来公司挺好的，老板对我们也不错，前年带我们去香港澳门玩，一共20来个人花了30万。但是老板澳门赢了70W[笑哭]。去年老板赌博欠钱了，把公司解散了。家里躺了3个月后来工地干活了，一天12小时全年无休。工资6300。走一步看一步吧，争取这个工地完工后能回到公司里面干活。,2026-05-24 14:14:39,4,1,我是01年的21年大专毕业后进了建筑公司，办公室工作早八晚五做六休一。有的时候忙成狗，有的时候闲的玩一天电脑。一个月4400。本来公司挺好的，老板对我们也不错，前年带我们去香港澳门玩，一共20来个人花了30万。但是老板澳门赢了70W。去年老板赌博欠钱了，把公司解散了。家里躺了3个月后来工地干活了，一天12小时全年无休。工资6300。走一步看一步吧，争取这个工地完工后能回到公司里面干活。,"['01', '21', '大专', '毕业', '后进', '建筑', '公司', '办公室', '工作', '八晚', '五做', '六休', '时候', '成狗', '时候', '一天', '电脑', '一个月', '4400', '公司', '老板', '不错', '前年', '香港', '澳门', '一共', '20', '个人', '30', '老板', '澳门', '70W', '去年', '老板', '赌博', '欠钱', '公司', '解散', '家里', '工地', '干活', '一天', '12', '小时', '全年', '无休', '工资', '6300', '一步', '一步', '争取', '工地', '完工后', '回到', '公司', '干活']",01 21 大专 毕业 后进 建筑 公司 办公室 工作 八晚 五做 六休 时候 成狗 时候 一天 电脑 一个月 4400 公司 老板 不错 前年 香港 澳门 一共 20 个人 30 老板 澳门 70W 去年 老板 赌博 欠钱 公司 解散 家里 工地 干活 一天 12 小时 全年 无休 工资 6300 一步 一步 争取 工地 完工后 回到 公司 干活,0.0034914570543747026,负面,3,0.21212741271419802,-0.1227846887424259
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,兄弟们人生的意义到底是啥啊？我25大专机电一体化专业，迷茫的很，在厂里干了一年，然后回家躺了半年，家里都叫我去学技术，但是我在他们介绍过去的厂里干cnc教是会教东西但是天天加班，工资又低（两千出头）熬不住辞职了，现在又想着去朋友那边进厂干存点钱了，一想到这种日子还要干几十年，五六十岁之后都难解脱，想死的心都有了[大哭],2026-05-05 16:47:46,7,1,兄弟们人生的意义到底是啥啊？我25大专机电一体化专业，迷茫的很，在厂里干了一年，然后回家躺了半年，家里都叫我去学技术，但是我在他们介绍过去的厂里干cnc教是会教东西但是天天加班，工资又低（两千出头）熬不住辞职了，现在又想着去朋友那边进厂干存点钱了，一想到这种日子还要干几十年，五六十岁之后都难解脱，想死的心都有了,"['兄弟', '人生', '意义', '到底', '25', '大专', '机电', '一体化', '专业', '迷茫', '厂里', '一年', '回家', '半年', '家里', '技术', '介绍', '过去', '厂里', 'cnc', '教是', '会教', '东西', '天天', '加班', '工资', '两千', '出头', '熬不住', '辞职', '想着', '朋友', '那边', '进厂', '干存点', '想到', '这种', '日子', '还要', '几十年', '五六十岁', '解脱']",兄弟 人生 意义 到底 25 大专 机电 一体化 专业 迷茫 厂里 一年 回家 半年 家里 技术 介绍 过去 厂里 cnc 教是 会教 东西 天天 加班 工资 两千 出头 熬不住 辞职 想着 朋友 那边 进厂 干存点 想到 这种 日子 还要 几十年 五六十岁 解脱,0.007009256940107789,负面,3,0.1708663460475167,-0.14492126359433383
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,我觉得毕业后工作找不到，那就往自己喜欢的方向努力，好歹能学下去，能干下去,2026-05-09 10:27:18,2,0,我觉得毕业后工作找不到，那就往自己喜欢的方向努力，好歹能学下去，能干下去,"['毕业', '工作', '不到', '自己', '喜欢', '方向', '努力', '好歹', '能学', '下去', '能干', '下去']",毕业 工作 不到 自己 喜欢 方向 努力 好歹 能学 下去 能干 下去,0.8195353863750046,正面,4,0.24488459217588565,-0.01675154190768722
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,24年大专毕业以后就一直做保安，和兼职,2026-05-05 14:10:29,112,35,24年大专毕业以后就一直做保安，和兼职,"['24', '大专', '毕业', '保安', '兼职']",24 大专 毕业 保安 兼职,0.21388148240848337,负面,3,0.15972004130444165,-0.1662742860997814
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,确实，有梦想有目标是好事，但我没有，所以我直接进厂了，学历完全没发挥作用[笑哭],2026-05-03 09:16:03,32,14,确实，有梦想有目标是好事，但我没有，所以我直接进厂了，学历完全没发挥作用,"['确实', '梦想', '目标', '好事', '直接', '进厂', '学历', '完全', '发挥作用']",确实 梦想 目标 好事 直接 进厂 学历 完全 发挥作用,0.9858541457445179,正面,0,0.07639892839128207,-0.08674403134573178
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,每年进厂1-2月 其他时间干自己想干的每天可以挣个吃饭钱够了，[兔兔岛_吃面],2026-05-02 22:30:00,15,1,每年进厂1 2月 其他时间干自己想干的每天可以挣个吃饭钱够了，,"['每年', '进厂', '其他', '时间', '自己', '每天', '挣个', '吃饭钱']",每年 进厂 其他 时间 自己 每天 挣个 吃饭钱,0.008390023308539996,负面,4,0.12838542131646558,-0.2008078743984812
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,其实我97的也没工作 [局长的教育手册静态表情包_叹气]6月毕业了 研究生 早知道里不浪费时间出去了 烂仔厂里了,2026-05-03 13:59:38,14,6,其实我97的也没工作 6月毕业了 研究生 早知道里不浪费时间出去了 烂仔厂里了,"['97', '工作', '毕业', '研究生', '知道', '浪费时间', '出去', '烂仔', '厂里']",97 工作 毕业 研究生 知道 浪费时间 出去 烂仔 厂里,0.12969468757791525,负面,3,0.24106700511531423,0.06345081699708513
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,小纸加油！！,2026-05-24 01:32:57,1,0,小纸加油！！,"['小纸', '加油']",小纸 加油,0.7449848326282451,正面,0,0.00807806726588948,-0.027427860262847128
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,"00后，坏的时候没全坏，好的时候刚开始
卡在中间不好不坏，左右不是",2026-05-22 03:35:57,1,0,00后，坏的时候没全坏，好的时候刚开始 卡在中间不好不坏，左右不是,"['00', '时候', '没全坏', '时候', '开始', '中间', '不好不坏', '左右']",00 时候 没全坏 时候 开始 中间 不好不坏 左右,0.14879529879920306,负面,0,0.09788507315539594,-0.09886431839706245
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,"害！活着就是挣了！
想这想那，不纯纯折腾自己。",2026-05-07 13:52:57,2,0,害！活着就是挣了！ 想这想那，不纯纯折腾自己。,"['活着', '纯纯', '折腾', '自己']",活着 纯纯 折腾 自己,0.07092396991942873,负面,4,0.06851050137377696,-0.14892192821775532
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,这几年就继续苟住，大环境就是不好，养好身体的自己的灵感，养精蓄锐等后面的时机。因为你急了也没用。要么越想越烦，最后想不开，要么少想忍着等待机会，毕竟，只要自己身体好，精神好，人生的路还长着,2026-05-04 23:59:08,12,3,这几年就继续苟住，大环境就是不好，养好身体的自己的灵感，养精蓄锐等后面的时机。因为你急了也没用。要么越想越烦，最后想不开，要么少想忍着等待机会，毕竟，只要自己身体好，精神好，人生的路还长着,"['几年', '继续', '苟住', '环境', '不好', '养好', '身体', '自己', '灵感', '养精蓄锐', '时机', '没用', '要么', '越想', '越烦', '想不开', '要么', '少想', '等待', '机会', '毕竟', '自己', '身体', '精神', '人生']",几年 继续 苟住 环境 不好 养好 身体 自己 灵感 养精蓄锐 时机 没用 要么 越想 越烦 想不开 要么 少想 等待 机会 毕竟 自己 身体 精神 人生,0.9977515534200384,正面,4,0.10819075141046712,-0.14402365705165132
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,"666，我在评论区发个怎么找网络兼职的评论就三个人来找我，真的无语[笑哭]
你们能不能不要吃饱了没事干？？？[笑哭]",2026-05-18 14:14:53,1,1,666，我在评论区发个怎么找网络兼职的评论就三个人来找我，真的无语 你们能不能不要吃饱了没事干？？？,"['666', '评论', '发个', '网络', '兼职', '评论', '三个', '人来', '不能不要', '吃饱', '没事干']",666 评论 发个 网络 兼职 评论 三个 人来 不能不要 吃饱 没事干,2.0760860027002614e-05,负面,0,0.03414542388444106,-0.03696172267480029
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,太难了 我连年轻资本背后的健康都没了 哪怕是中等的力活都没法干 难…,2026-05-03 10:38:50,6,0,太难了 我连年轻资本背后的健康都没了 哪怕是中等的力活都没法干 难,"['太难', '年轻', '资本', '背后', '健康', '哪怕', '中等', '力活', '没法']",太难 年轻 资本 背后 健康 哪怕 中等 力活 没法,0.9073841055243608,正面,0,0.023289952245580826,0.00023191196799832148
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,直接去发达国家打工就对了。,2026-05-08 11:36:45,5,2,直接去发达国家打工就对了。,"['直接', '发达国家', '打工']",直接 发达国家 打工,0.665944606581155,正面,0,0.05237311812899795,-0.07511970039436525
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,去澳大利亚打工至少能攒些钱。,2026-05-23 07:41:59,1,0,去澳大利亚打工至少能攒些钱。,"['澳大利亚', '打工', '至少', '能攒些']",澳大利亚 打工 至少 能攒些,0.507048050813224,中性,0,0.024803553523463223,-0.045142307366616154
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,从17岁开始做各种兼职，第一次找暑假工、兼职，或者毕业后第一份工作时的迷茫了。现在赚钱的方式越来越多，但坑也真的越来越多。很多人不是不能吃苦，而是不知道哪些苦值得吃，哪些苦只是白白消耗自己。酒店、餐饮、酒楼这类工作不是不能做，但一定要慎重。工时长、强度大、工资低，还经常要面对顾客情绪和临时加班。如果你不是想长期往餐饮、酒店管理方向发展，只是想短期赚钱，我个人不太建议把它当首选。想短期攒钱，可以优先看看物流、配送、快递站、仓库打包这类岗位，收入相对透明，多劳多得，也比较适合执行力强、能吃苦的人。如果你不想一直做体力活，更建议关注轻销售和线上兼职，比如校园推广、电话卡、宽带、驾校、社群助理、电商客服、短视频剪辑、图文排版、AI工具辅助写作、直播中控等。这些一开始不一定赚很多，但能锻炼沟通、销售、运营、表达和AI工具使用能力，这些能力以后找工作、做副业、做账号都用得上。尤其是现在AI发展很快，会不会用AI整理资料、写文案、做表格、出脚本、剪视频，真的会慢慢拉开差距。找兼职一定要记住，不交押金、不垫钱、不囤货，不信“日入几百上千”“零门槛高收入”，工资、工时、结算方式、离职规则一定提前问清楚，聊天记录、考勤截图、转账记录都要保存好。年轻人可以吃苦，但别吃没必要的苦。选工作的时候，多问一句，多留个证据，真的能少走很多弯路。如果你正在找暑假工、兼职、副业，或者想往AI工具、运营、客服、销售这些方向发展，可以来找我聊聊天，如果有什么具体问题，也欢迎随时交流，我会尽力帮你解答。加油！,2026-05-15 12:07:16,7,0,从17岁开始做各种兼职，第一次找暑假工、兼职，或者毕业后第一份工作时的迷茫了。现在赚钱的方式越来越多，但坑也真的越来越多。很多人不是不能吃苦，而是不知道哪些苦值得吃，哪些苦只是白白消耗自己。酒店、餐饮、酒楼这类工作不是不能做，但一定要慎重。工时长、强度大、工资低，还经常要面对顾客情绪和临时加班。如果你不是想长期往餐饮、酒店管理方向发展，只是想短期赚钱，我个人不太建议把它当首选。想短期攒钱，可以优先看看物流、配送、快递站、仓库打包这类岗位，收入相对透明，多劳多得，也比较适合执行力强、能吃苦的人。如果你不想一直做体力活，更建议关注轻销售和线上兼职，比如校园推广、电话卡、宽带、驾校、社群助理、电商客服、短视频剪辑、图文排版、AI工具辅助写作、直播中控等。这些一开始不一定赚很多，但能锻炼沟通、销售、运营、表达和AI工具使用能力，这些能力以后找工作、做副业、做账号都用得上。尤其是现在AI发展很快，会不会用AI整理资料、写文案、做表格、出脚本、剪视频，真的会慢慢拉开差距。找兼职一定要记住，不交押金、不垫钱、不囤货，不信 日入几百上千 零门槛高收入 ，工资、工时、结算方式、离职规则一定提前问清楚，聊天记录、考勤截图、转账记录都要保存好。年轻人可以吃苦，但别吃没必要的苦。选工作的时候，多问一句，多留个证据，真的能少走很多弯路。如果你正在找暑假工、兼职、副业，或者想往AI工具、运营、客服、销售这些方向发展，可以来找我聊聊天，如果有什么具体问题，也欢迎随时交流，我会尽力帮你解答。加油！,"['17', '开始', '各种', '兼职', '第一次', '暑假', '兼职', '或者', '毕业', '第一份', '工作', '迷茫', '赚钱', '方式', '越来越', '越来越', '很多', '吃苦', '知道', '哪些', '值得', '哪些', '白白', '消耗', '自己', '酒店', '餐饮', '酒楼', '工作', '慎重', '工时', '强度', '工资', '经常', '面对', '顾客', '情绪', '临时', '加班', '长期', '餐饮', '酒店', '管理', '方向', '发展', '短期', '赚钱', '个人', '不太', '建议', '首选', '短期', '攒钱', '优先', '看看', '物流', '配送', '快递', '仓库', '打包', '岗位', '收入', '相对', '透明', '多劳多得', '适合', '执行力', '吃苦', '不想', '体力活', '建议', '关注', '销售', '兼职', '校园', '推广', '电话卡', '宽带', '驾校', '社群', '助理', '电商', '客服', '视频剪辑', '图文', '排版', 'AI', '工具', '辅助', '写作', '直播', '中控', '开始', '很多', '锻炼', '沟通', '销售', '运营', '表达', 'AI', '工具', '使用', '能力', '能力', '工作', '副业', '账号', '用得上', '尤其', 'AI', '发展', '很快', 'AI', '整理', '资料', '文案', '表格', '脚本', '视频', '慢慢', '拉开', '差距', '兼职', '记住', '押金', '垫钱', '囤货', '日入', '几百', '上千', '门槛', '收入', '工资', '工时', '结算', '方式', '离职', '规则', '提前', '清楚', '聊天记录', '考勤', '截图', '转账', '记录', '保存', '年轻人', '吃苦', '但别', '必要', '工作', '时候', '多问', '一句', '留个', '证据', '能少', '很多', '弯路', '正在', '暑假', '兼职', '副业', '或者', '想往', 'AI', '工具', '运营', '客服', '销售', '方向', '发展', '聊聊天', '具体', '问题', '欢迎', '随时', '交流', '我会', '尽力', '解答', '加油']",17 开始 各种 兼职 第一次 暑假 兼职 或者 毕业 第一份 工作 迷茫 赚钱 方式 越来越 越来越 很多 吃苦 知道 哪些 值得 哪些 白白 消耗 自己 酒店 餐饮 酒楼 工作 慎重 工时 强度 工资 经常 面对 顾客 情绪 临时 加班 长期 餐饮 酒店 管理 方向 发展 短期 赚钱 个人 不太 建议 首选 短期 攒钱 优先 看看 物流 配送 快递 仓库 打包 岗位 收入 相对 透明 多劳多得 适合 执行力 吃苦 不想 体力活 建议 关注 销售 兼职 校园 推广 电话卡 宽带 驾校 社群 助理 电商 客服 视频剪辑 图文 排版 AI 工具 辅助 写作 直播 中控 开始 很多 锻炼 沟通 销售 运营 表达 AI 工具 使用 能力 能力 工作 副业 账号 用得上 尤其 AI 发展 很快 AI 整理 资料 文案 表格 脚本 视频 慢慢 拉开 差距 兼职 记住 押金 垫钱 囤货 日入 几百 上千 门槛 收入 工资 工时 结算 方式 离职 规则 提前 清楚 聊天记录 考勤 截图 转账 记录 保存 年轻人 吃苦 但别 必要 工作 时候 多问 一句 留个 证据 能少 很多 弯路 正在 暑假 兼职 副业 或者 想往 AI 工具 运营 客服 销售 方向 发展 聊聊天 具体 问题 欢迎 随时 交流 我会 尽力 解答 加油,0.9999998999721154,正面,2,0.23305037822313293,-0.05556172419660484
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,离谱，啥技能没有 又想要高收入 那不是做梦么，还上限太高 你这线都不上 正常人家里没钱 自己上班存点钱 谈个女朋友 一起做点小生意 或者学点有需求的技能 不是随便都比进场当普攻强，你这天天混日子 钱也没有 时间也花了 该迷茫还是迷茫，到处做兼职 又不想着怎么在这上面下功夫 纯纯给做视频找素材,2026-05-12 12:32:51,5,0,离谱，啥技能没有 又想要高收入 那不是做梦么，还上限太高 你这线都不上 正常人家里没钱 自己上班存点钱 谈个女朋友 一起做点小生意 或者学点有需求的技能 不是随便都比进场当普攻强，你这天天混日子 钱也没有 时间也花了 该迷茫还是迷茫，到处做兼职 又不想着怎么在这上面下功夫 纯纯给做视频找素材,"['离谱', '技能', '想要', '收入', '做梦', '上限', '太高', '这线', '正常人', '家里', '自己', '上班', '存点', '谈个', '女朋友', '一起', '做点', '小生意', '或者', '学点', '需求', '技能', '随便', '进场', '当普攻', '天天', '混日子', '时间', '迷茫', '迷茫', '到处', '兼职', '想着', '上面', '下功夫', '纯纯', '视频', '素材']",离谱 技能 想要 收入 做梦 上限 太高 这线 正常人 家里 自己 上班 存点 谈个 女朋友 一起 做点 小生意 或者 学点 需求 技能 随便 进场 当普攻 天天 混日子 时间 迷茫 迷茫 到处 兼职 想着 上面 下功夫 纯纯 视频 素材,0.9999878391215573,正面,4,0.116597267166179,-0.13531929118007846
就以现在的就业环境，我们00后到底能干什么,BV15WRjBVERR,难绷[笑哭]说的好听不去当学徒是因为追求的不一样原来你追求的是干这种体力活啊[笑哭],2026-05-05 08:44:08,3,0,难绷说的好听不去当学徒是因为追求的不一样原来你追求的是干这种体力活啊,"['好听', '不去', '当学徒', '是因为', '追求', '原来', '追求', '这种', '体力活']",好听 不去 当学徒 是因为 追求 原来 追求 这种 体力活,0.7692301830931997,正面,0,0.02885535009538204,-0.01238187781791899
